Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality,DayTyep_Idx
IDCJAC0009,66062,2006,1,1,0,,Y,0
IDCJAC0009,66062,2006,1,2,5.8,1,Y,1
IDCJAC0009,66062,2006,1,3,0.4,1,Y,2
IDCJAC0009,66062,2006,1,4,0,,Y,3
IDCJAC0009,66062,2006,1,5,4.2,1,Y,4
IDCJAC0009,66062,2006,1,6,10.2,1,Y,5
IDCJAC0009,66062,2006,1,7,5.2,1,Y,6
IDCJAC0009,66062,2006,1,8,0.6,1,Y,0
IDCJAC0009,66062,2006,1,9,1.6,1,Y,1
IDCJAC0009,66062,2006,1,10,0.2,1,Y,2
IDCJAC0009,66062,2006,1,11,0,,Y,3
IDCJAC0009,66062,2006,1,12,15.6,1,Y,4
IDCJAC0009,66062,2006,1,13,0,,Y,5
IDCJAC0009,66062,2006,1,14,0.6,1,Y,6
IDCJAC0009,66062,2006,1,15,0.6,1,Y,0
IDCJAC0009,66062,2006,1,16,39.8,1,Y,1
IDCJAC0009,66062,2006,1,17,10.8,1,Y,2
IDCJAC0009,66062,2006,1,18,6.6,1,Y,3
IDCJAC0009,66062,2006,1,19,5.4,1,Y,4
IDCJAC0009,66062,2006,1,20,0.6,1,Y,5
IDCJAC0009,66062,2006,1,21,0,,Y,6
IDCJAC0009,66062,2006,1,22,0,,Y,0
IDCJAC0009,66062,2006,1,23,0,,Y,1
IDCJAC0009,66062,2006,1,24,0,,Y,2
IDCJAC0009,66062,2006,1,25,2.4,1,Y,3
IDCJAC0009,66062,2006,1,26,5.2,1,Y,4
IDCJAC0009,66062,2006,1,27,0,,Y,5
IDCJAC0009,66062,2006,1,28,0,,Y,6
IDCJAC0009,66062,2006,1,29,0,,Y,0
IDCJAC0009,66062,2006,1,30,0,,Y,1
IDCJAC0009,66062,2006,1,31,5.6,1,Y,2
IDCJAC0009,66062,2006,2,1,0.4,1,Y,3
IDCJAC0009,66062,2006,2,2,0,,Y,4
IDCJAC0009,66062,2006,2,3,0,,Y,5
IDCJAC0009,66062,2006,2,4,0.6,1,Y,6
IDCJAC0009,66062,2006,2,5,0,,Y,0
IDCJAC0009,66062,2006,2,6,0,,Y,1
IDCJAC0009,66062,2006,2,7,0,,Y,2
IDCJAC0009,66062,2006,2,8,0,,Y,3
IDCJAC0009,66062,2006,2,9,0,,Y,4
IDCJAC0009,66062,2006,2,10,0,,Y,5
IDCJAC0009,66062,2006,2,11,0,,Y,6
IDCJAC0009,66062,2006,2,12,0.2,1,Y,0
IDCJAC0009,66062,2006,2,13,0.2,1,Y,1
IDCJAC0009,66062,2006,2,14,0.6,1,Y,2
IDCJAC0009,66062,2006,2,15,2,1,Y,3
IDCJAC0009,66062,2006,2,16,0.2,1,Y,4
IDCJAC0009,66062,2006,2,17,7.8,1,Y,5
IDCJAC0009,66062,2006,2,18,0,,Y,6
IDCJAC0009,66062,2006,2,19,0.6,1,Y,0
IDCJAC0009,66062,2006,2,20,0.2,1,Y,1
IDCJAC0009,66062,2006,2,21,0,,Y,2
IDCJAC0009,66062,2006,2,22,0,,Y,3
IDCJAC0009,66062,2006,2,23,0,,Y,4
IDCJAC0009,66062,2006,2,24,0,,Y,5
IDCJAC0009,66062,2006,2,25,0,,Y,6
IDCJAC0009,66062,2006,2,26,0,,Y,0
IDCJAC0009,66062,2006,2,27,38.4,1,Y,1
IDCJAC0009,66062,2006,2,28,0,,Y,2
IDCJAC0009,66062,2006,3,1,0,,Y,3
IDCJAC0009,66062,2006,3,2,0,,Y,4
IDCJAC0009,66062,2006,3,3,0.4,1,Y,5
IDCJAC0009,66062,2006,3,4,0.2,1,Y,6
IDCJAC0009,66062,2006,3,5,0,,Y,0
IDCJAC0009,66062,2006,3,6,0,,Y,1
IDCJAC0009,66062,2006,3,7,0,,Y,2
IDCJAC0009,66062,2006,3,8,0,,Y,3
IDCJAC0009,66062,2006,3,9,1.4,1,Y,4
IDCJAC0009,66062,2006,3,10,0,,Y,5
IDCJAC0009,66062,2006,3,11,0,,Y,6
IDCJAC0009,66062,2006,3,12,0,,Y,0
IDCJAC0009,66062,2006,3,13,0,,Y,1
IDCJAC0009,66062,2006,3,14,0,,Y,2
IDCJAC0009,66062,2006,3,15,1.6,1,Y,3
IDCJAC0009,66062,2006,3,16,0.8,1,Y,4
IDCJAC0009,66062,2006,3,17,1.2,1,Y,5
IDCJAC0009,66062,2006,3,18,0,,Y,6
IDCJAC0009,66062,2006,3,19,0.2,1,Y,0
IDCJAC0009,66062,2006,3,20,0.2,1,Y,1
IDCJAC0009,66062,2006,3,21,2.2,1,Y,2
IDCJAC0009,66062,2006,3,22,1.2,1,Y,3
IDCJAC0009,66062,2006,3,23,7,1,Y,4
IDCJAC0009,66062,2006,3,24,15.2,1,Y,5
IDCJAC0009,66062,2006,3,25,2.8,1,Y,6
IDCJAC0009,66062,2006,3,26,3.8,1,Y,0
IDCJAC0009,66062,2006,3,27,0,,Y,1
IDCJAC0009,66062,2006,3,28,0,,Y,2
IDCJAC0009,66062,2006,3,29,0.4,1,Y,3
IDCJAC0009,66062,2006,3,30,0.6,1,Y,4
IDCJAC0009,66062,2006,3,31,1,1,Y,5
IDCJAC0009,66062,2006,4,1,0,,Y,6
IDCJAC0009,66062,2006,4,2,0,,Y,0
IDCJAC0009,66062,2006,4,3,0,,Y,1
IDCJAC0009,66062,2006,4,4,0,,Y,2
IDCJAC0009,66062,2006,4,5,0,,Y,3
IDCJAC0009,66062,2006,4,6,0,,Y,4
IDCJAC0009,66062,2006,4,7,0,,Y,5
IDCJAC0009,66062,2006,4,8,0,,Y,6
IDCJAC0009,66062,2006,4,9,0,,Y,0
IDCJAC0009,66062,2006,4,10,0,,Y,1
IDCJAC0009,66062,2006,4,11,0,,Y,2
IDCJAC0009,66062,2006,4,12,0,,Y,3
IDCJAC0009,66062,2006,4,13,0,,Y,4
IDCJAC0009,66062,2006,4,14,3.8,1,Y,5
IDCJAC0009,66062,2006,4,15,0,,Y,6
IDCJAC0009,66062,2006,4,16,0,,Y,0
IDCJAC0009,66062,2006,4,17,0,,Y,1
IDCJAC0009,66062,2006,4,18,0,,Y,2
IDCJAC0009,66062,2006,4,19,0,,Y,3
IDCJAC0009,66062,2006,4,20,0,,Y,4
IDCJAC0009,66062,2006,4,21,0,,Y,5
IDCJAC0009,66062,2006,4,22,0,,Y,6
IDCJAC0009,66062,2006,4,23,0,,Y,0
IDCJAC0009,66062,2006,4,24,1.4,1,Y,1
IDCJAC0009,66062,2006,4,25,0.4,1,Y,2
IDCJAC0009,66062,2006,4,26,1,1,Y,3
IDCJAC0009,66062,2006,4,27,3.2,1,Y,4
IDCJAC0009,66062,2006,4,28,0,,Y,5
IDCJAC0009,66062,2006,4,29,0,,Y,6
IDCJAC0009,66062,2006,4,30,0,,Y,0
IDCJAC0009,66062,2006,5,1,0,,Y,1
IDCJAC0009,66062,2006,5,2,0,,Y,2
IDCJAC0009,66062,2006,5,3,0,,Y,3
IDCJAC0009,66062,2006,5,4,0,,Y,4
IDCJAC0009,66062,2006,5,5,0,,Y,5
IDCJAC0009,66062,2006,5,6,0,,Y,6
IDCJAC0009,66062,2006,5,7,0,,Y,0
IDCJAC0009,66062,2006,5,8,0,,Y,1
IDCJAC0009,66062,2006,5,9,0,,Y,2
IDCJAC0009,66062,2006,5,10,0,,Y,3
IDCJAC0009,66062,2006,5,11,0,,Y,4
IDCJAC0009,66062,2006,5,12,4.6,1,Y,5
IDCJAC0009,66062,2006,5,13,3.2,1,Y,6
IDCJAC0009,66062,2006,5,14,0,,Y,0
IDCJAC0009,66062,2006,5,15,25.8,1,Y,1
IDCJAC0009,66062,2006,5,16,0.6,1,Y,2
IDCJAC0009,66062,2006,5,17,0,,Y,3
IDCJAC0009,66062,2006,5,18,0,,Y,4
IDCJAC0009,66062,2006,5,19,0,,Y,5
IDCJAC0009,66062,2006,5,20,0,,Y,6
IDCJAC0009,66062,2006,5,21,0,,Y,0
IDCJAC0009,66062,2006,5,22,0,,Y,1
IDCJAC0009,66062,2006,5,23,1,1,Y,2
IDCJAC0009,66062,2006,5,24,3.2,1,Y,3
IDCJAC0009,66062,2006,5,25,0,,Y,4
IDCJAC0009,66062,2006,5,26,0,,Y,5
IDCJAC0009,66062,2006,5,27,0,,Y,6
IDCJAC0009,66062,2006,5,28,0,,Y,0
IDCJAC0009,66062,2006,5,29,0,,Y,1
IDCJAC0009,66062,2006,5,30,0,,Y,2
IDCJAC0009,66062,2006,5,31,2,1,Y,3
IDCJAC0009,66062,2006,6,1,0,,Y,4
IDCJAC0009,66062,2006,6,2,0,,Y,5
IDCJAC0009,66062,2006,6,3,13.6,1,Y,6
IDCJAC0009,66062,2006,6,4,0,,Y,0
IDCJAC0009,66062,2006,6,5,29.6,1,Y,1
IDCJAC0009,66062,2006,6,6,49.6,1,Y,2
IDCJAC0009,66062,2006,6,7,26.6,1,Y,3
IDCJAC0009,66062,2006,6,8,0,,Y,4
IDCJAC0009,66062,2006,6,9,8.2,1,Y,5
IDCJAC0009,66062,2006,6,10,3.2,1,Y,6
IDCJAC0009,66062,2006,6,11,10.4,1,Y,0
IDCJAC0009,66062,2006,6,12,0.2,1,Y,1
IDCJAC0009,66062,2006,6,13,0,,Y,2
IDCJAC0009,66062,2006,6,14,0,,Y,3
IDCJAC0009,66062,2006,6,15,0,,Y,4
IDCJAC0009,66062,2006,6,16,0,,Y,5
IDCJAC0009,66062,2006,6,17,0,,Y,6
IDCJAC0009,66062,2006,6,18,0,,Y,0
IDCJAC0009,66062,2006,6,19,0,,Y,1
IDCJAC0009,66062,2006,6,20,1.6,1,Y,2
IDCJAC0009,66062,2006,6,21,2.8,1,Y,3
IDCJAC0009,66062,2006,6,22,13.6,1,Y,4
IDCJAC0009,66062,2006,6,23,12,1,Y,5
IDCJAC0009,66062,2006,6,24,3,1,Y,6
IDCJAC0009,66062,2006,6,25,0,,Y,0
IDCJAC0009,66062,2006,6,26,0,,Y,1
IDCJAC0009,66062,2006,6,27,2.4,1,Y,2
IDCJAC0009,66062,2006,6,28,0,,Y,3
IDCJAC0009,66062,2006,6,29,0,,Y,4
IDCJAC0009,66062,2006,6,30,0,,Y,5
IDCJAC0009,66062,2006,7,1,0.6,1,Y,6
IDCJAC0009,66062,2006,7,2,0,,Y,0
IDCJAC0009,66062,2006,7,3,0,,Y,1
IDCJAC0009,66062,2006,7,4,36.6,1,Y,2
IDCJAC0009,66062,2006,7,5,4.6,1,Y,3
IDCJAC0009,66062,2006,7,6,0,,Y,4
IDCJAC0009,66062,2006,7,7,0,,Y,5
IDCJAC0009,66062,2006,7,8,0,,Y,6
IDCJAC0009,66062,2006,7,9,0,,Y,0
IDCJAC0009,66062,2006,7,10,0,,Y,1
IDCJAC0009,66062,2006,7,11,0,,Y,2
IDCJAC0009,66062,2006,7,12,0,,Y,3
IDCJAC0009,66062,2006,7,13,0,,Y,4
IDCJAC0009,66062,2006,7,14,2.8,1,Y,5
IDCJAC0009,66062,2006,7,15,1.8,1,Y,6
IDCJAC0009,66062,2006,7,16,5.8,1,Y,0
IDCJAC0009,66062,2006,7,17,0,,Y,1
IDCJAC0009,66062,2006,7,18,12.6,1,Y,2
IDCJAC0009,66062,2006,7,19,25,1,Y,3
IDCJAC0009,66062,2006,7,20,10,1,Y,4
IDCJAC0009,66062,2006,7,21,9,1,Y,5
IDCJAC0009,66062,2006,7,22,7.6,1,Y,6
IDCJAC0009,66062,2006,7,23,0.6,1,Y,0
IDCJAC0009,66062,2006,7,24,0,,Y,1
IDCJAC0009,66062,2006,7,25,15.8,1,Y,2
IDCJAC0009,66062,2006,7,26,1.2,1,Y,3
IDCJAC0009,66062,2006,7,27,6.2,1,Y,4
IDCJAC0009,66062,2006,7,28,0,,Y,5
IDCJAC0009,66062,2006,7,29,0,,Y,6
IDCJAC0009,66062,2006,7,30,0,,Y,0
IDCJAC0009,66062,2006,7,31,0,,Y,1
IDCJAC0009,66062,2006,8,1,0,,Y,2
IDCJAC0009,66062,2006,8,2,0,,Y,3
IDCJAC0009,66062,2006,8,3,0,,Y,4
IDCJAC0009,66062,2006,8,4,6.8,1,Y,5
IDCJAC0009,66062,2006,8,5,40.2,1,Y,6
IDCJAC0009,66062,2006,8,6,3.6,1,Y,0
IDCJAC0009,66062,2006,8,7,11.8,1,Y,1
IDCJAC0009,66062,2006,8,8,0,,Y,2
IDCJAC0009,66062,2006,8,9,0,,Y,3
IDCJAC0009,66062,2006,8,10,0,,Y,4
IDCJAC0009,66062,2006,8,11,0,,Y,5
IDCJAC0009,66062,2006,8,12,0,,Y,6
IDCJAC0009,66062,2006,8,13,0,,Y,0
IDCJAC0009,66062,2006,8,14,0,,Y,1
IDCJAC0009,66062,2006,8,15,0,,Y,2
IDCJAC0009,66062,2006,8,16,16.2,1,Y,3
IDCJAC0009,66062,2006,8,17,0,,Y,4
IDCJAC0009,66062,2006,8,18,0,,Y,5
IDCJAC0009,66062,2006,8,19,0,,Y,6
IDCJAC0009,66062,2006,8,20,0,,Y,0
IDCJAC0009,66062,2006,8,21,0,,Y,1
IDCJAC0009,66062,2006,8,22,0,,Y,2
IDCJAC0009,66062,2006,8,23,0,,Y,3
IDCJAC0009,66062,2006,8,24,1,1,Y,4
IDCJAC0009,66062,2006,8,25,0.4,1,Y,5
IDCJAC0009,66062,2006,8,26,0,,Y,6
IDCJAC0009,66062,2006,8,27,0.4,1,Y,0
IDCJAC0009,66062,2006,8,28,0.6,1,Y,1
IDCJAC0009,66062,2006,8,29,0,,Y,2
IDCJAC0009,66062,2006,8,30,0.8,1,Y,3
IDCJAC0009,66062,2006,8,31,4.2,1,Y,4
IDCJAC0009,66062,2006,9,1,0,,Y,5
IDCJAC0009,66062,2006,9,2,0,,Y,6
IDCJAC0009,66062,2006,9,3,0,,Y,0
IDCJAC0009,66062,2006,9,4,0,,Y,1
IDCJAC0009,66062,2006,9,5,0,,Y,2
IDCJAC0009,66062,2006,9,6,0,,Y,3
IDCJAC0009,66062,2006,9,7,107.2,1,Y,4
IDCJAC0009,66062,2006,9,8,1,1,Y,5
IDCJAC0009,66062,2006,9,9,19.8,1,Y,6
IDCJAC0009,66062,2006,9,10,18.2,1,Y,0
IDCJAC0009,66062,2006,9,11,29.6,1,Y,1
IDCJAC0009,66062,2006,9,12,14.8,1,Y,2
IDCJAC0009,66062,2006,9,13,1.4,1,Y,3
IDCJAC0009,66062,2006,9,14,0,,Y,4
IDCJAC0009,66062,2006,9,15,0,,Y,5
IDCJAC0009,66062,2006,9,16,0,,Y,6
IDCJAC0009,66062,2006,9,17,0,,Y,0
IDCJAC0009,66062,2006,9,18,0,,Y,1
IDCJAC0009,66062,2006,9,19,0,,Y,2
IDCJAC0009,66062,2006,9,20,0,,Y,3
IDCJAC0009,66062,2006,9,21,0,,Y,4
IDCJAC0009,66062,2006,9,22,0,,Y,5
IDCJAC0009,66062,2006,9,23,0,,Y,6
IDCJAC0009,66062,2006,9,24,0,,Y,0
IDCJAC0009,66062,2006,9,25,0,,Y,1
IDCJAC0009,66062,2006,9,26,0,,Y,2
IDCJAC0009,66062,2006,9,27,0,,Y,3
IDCJAC0009,66062,2006,9,28,0,,Y,4
IDCJAC0009,66062,2006,9,29,0,,Y,5
IDCJAC0009,66062,2006,9,30,0,,Y,6
IDCJAC0009,66062,2006,10,1,0,,Y,0
IDCJAC0009,66062,2006,10,2,0,,Y,1
IDCJAC0009,66062,2006,10,3,0.2,1,Y,2
IDCJAC0009,66062,2006,10,4,0,,Y,3
IDCJAC0009,66062,2006,10,5,0,,Y,4
IDCJAC0009,66062,2006,10,6,0,,Y,5
IDCJAC0009,66062,2006,10,7,0,,Y,6
IDCJAC0009,66062,2006,10,8,0,,Y,0
IDCJAC0009,66062,2006,10,9,0,,Y,1
IDCJAC0009,66062,2006,10,10,0,,Y,2
IDCJAC0009,66062,2006,10,11,0,,Y,3
IDCJAC0009,66062,2006,10,12,0,,Y,4
IDCJAC0009,66062,2006,10,13,0,,Y,5
IDCJAC0009,66062,2006,10,14,0,,Y,6
IDCJAC0009,66062,2006,10,15,0,,Y,0
IDCJAC0009,66062,2006,10,16,8.2,1,Y,1
IDCJAC0009,66062,2006,10,17,0,,Y,2
IDCJAC0009,66062,2006,10,18,0,,Y,3
IDCJAC0009,66062,2006,10,19,0,,Y,4
IDCJAC0009,66062,2006,10,20,0,,Y,5
IDCJAC0009,66062,2006,10,21,5,1,Y,6
IDCJAC0009,66062,2006,10,22,3,1,Y,0
IDCJAC0009,66062,2006,10,23,0.2,1,Y,1
IDCJAC0009,66062,2006,10,24,0,,Y,2
IDCJAC0009,66062,2006,10,25,0,,Y,3
IDCJAC0009,66062,2006,10,26,0.6,1,Y,4
IDCJAC0009,66062,2006,10,27,0,,Y,5
IDCJAC0009,66062,2006,10,28,0,,Y,6
IDCJAC0009,66062,2006,10,29,0,,Y,0
IDCJAC0009,66062,2006,10,30,0,,Y,1
IDCJAC0009,66062,2006,10,31,0,,Y,2
IDCJAC0009,66062,2006,11,1,0,,Y,3
IDCJAC0009,66062,2006,11,2,0,,Y,4
IDCJAC0009,66062,2006,11,3,0.8,1,Y,5
IDCJAC0009,66062,2006,11,4,4.6,1,Y,6
IDCJAC0009,66062,2006,11,5,9.4,1,Y,0
IDCJAC0009,66062,2006,11,6,10.6,1,Y,1
IDCJAC0009,66062,2006,11,7,0.8,1,Y,2
IDCJAC0009,66062,2006,11,8,0.4,1,Y,3
IDCJAC0009,66062,2006,11,9,0.6,1,Y,4
IDCJAC0009,66062,2006,11,10,0.2,1,Y,5
IDCJAC0009,66062,2006,11,11,0.6,1,Y,6
IDCJAC0009,66062,2006,11,12,0,,Y,0
IDCJAC0009,66062,2006,11,13,0,,Y,1
IDCJAC0009,66062,2006,11,14,5,1,Y,2
IDCJAC0009,66062,2006,11,15,0,,Y,3
IDCJAC0009,66062,2006,11,16,6.8,1,Y,4
IDCJAC0009,66062,2006,11,17,4.8,1,Y,5
IDCJAC0009,66062,2006,11,18,0,,Y,6
IDCJAC0009,66062,2006,11,19,0,,Y,0
IDCJAC0009,66062,2006,11,20,0,,Y,1
IDCJAC0009,66062,2006,11,21,0,,Y,2
IDCJAC0009,66062,2006,11,22,0,,Y,3
IDCJAC0009,66062,2006,11,23,0,,Y,4
IDCJAC0009,66062,2006,11,24,0,,Y,5
IDCJAC0009,66062,2006,11,25,0,,Y,6
IDCJAC0009,66062,2006,11,26,0,,Y,0
IDCJAC0009,66062,2006,11,27,0,,Y,1
IDCJAC0009,66062,2006,11,28,0,,Y,2
IDCJAC0009,66062,2006,11,29,0,,Y,3
IDCJAC0009,66062,2006,11,30,0,,Y,4
IDCJAC0009,66062,2006,12,1,0,,Y,5
IDCJAC0009,66062,2006,12,2,0.2,1,Y,6
IDCJAC0009,66062,2006,12,3,23.8,1,Y,0
IDCJAC0009,66062,2006,12,4,0.4,1,Y,1
IDCJAC0009,66062,2006,12,5,0,,Y,2
IDCJAC0009,66062,2006,12,6,0,,Y,3
IDCJAC0009,66062,2006,12,7,0,,Y,4
IDCJAC0009,66062,2006,12,8,0,,Y,5
IDCJAC0009,66062,2006,12,9,2,1,Y,6
IDCJAC0009,66062,2006,12,10,0,,Y,0
IDCJAC0009,66062,2006,12,11,0,,Y,1
IDCJAC0009,66062,2006,12,12,1.2,1,Y,2
IDCJAC0009,66062,2006,12,13,0,,Y,3
IDCJAC0009,66062,2006,12,14,0,,Y,4
IDCJAC0009,66062,2006,12,15,0.4,1,Y,5
IDCJAC0009,66062,2006,12,16,8.2,1,Y,6
IDCJAC0009,66062,2006,12,17,0,,Y,0
IDCJAC0009,66062,2006,12,18,0,,Y,1
IDCJAC0009,66062,2006,12,19,0,,Y,2
IDCJAC0009,66062,2006,12,20,12.2,1,Y,3
IDCJAC0009,66062,2006,12,21,3.6,1,Y,4
IDCJAC0009,66062,2006,12,22,0,,Y,5
IDCJAC0009,66062,2006,12,23,0,,Y,6
IDCJAC0009,66062,2006,12,24,4.6,1,Y,0
IDCJAC0009,66062,2006,12,25,14,1,Y,1
IDCJAC0009,66062,2006,12,26,0,,Y,2
IDCJAC0009,66062,2006,12,27,0,,Y,3
IDCJAC0009,66062,2006,12,28,0,,Y,4
IDCJAC0009,66062,2006,12,29,0,,Y,5
IDCJAC0009,66062,2006,12,30,3.6,1,Y,6
IDCJAC0009,66062,2006,12,31,0,,Y,0
IDCJAC0009,66062,2007,1,1,0,,Y,1
IDCJAC0009,66062,2007,1,2,34,1,Y,2
IDCJAC0009,66062,2007,1,3,1.8,1,Y,3
IDCJAC0009,66062,2007,1,4,0.6,1,Y,4
IDCJAC0009,66062,2007,1,5,0,,Y,5
IDCJAC0009,66062,2007,1,6,0,,Y,6
IDCJAC0009,66062,2007,1,7,0,,Y,0
IDCJAC0009,66062,2007,1,8,0.8,1,Y,1
IDCJAC0009,66062,2007,1,9,0.2,1,Y,2
IDCJAC0009,66062,2007,1,10,0,,Y,3
IDCJAC0009,66062,2007,1,11,0,,Y,4
IDCJAC0009,66062,2007,1,12,0,,Y,5
IDCJAC0009,66062,2007,1,13,0,,Y,6
IDCJAC0009,66062,2007,1,14,0,,Y,0
IDCJAC0009,66062,2007,1,15,0,,Y,1
IDCJAC0009,66062,2007,1,16,0,,Y,2
IDCJAC0009,66062,2007,1,17,0,,Y,3
IDCJAC0009,66062,2007,1,18,0,,Y,4
IDCJAC0009,66062,2007,1,19,0,,Y,5
IDCJAC0009,66062,2007,1,20,0,,Y,6
IDCJAC0009,66062,2007,1,21,0,,Y,0
IDCJAC0009,66062,2007,1,22,0,,Y,1
IDCJAC0009,66062,2007,1,23,0,,Y,2
IDCJAC0009,66062,2007,1,24,3.4,1,Y,3
IDCJAC0009,66062,2007,1,25,4.4,1,Y,4
IDCJAC0009,66062,2007,1,26,0.2,1,Y,5
IDCJAC0009,66062,2007,1,27,0,,Y,6
IDCJAC0009,66062,2007,1,28,0,,Y,0
IDCJAC0009,66062,2007,1,29,0,,Y,1
IDCJAC0009,66062,2007,1,30,0,,Y,2
IDCJAC0009,66062,2007,1,31,0,,Y,3
IDCJAC0009,66062,2007,2,1,1.4,1,Y,4
IDCJAC0009,66062,2007,2,2,1.6,1,Y,5
IDCJAC0009,66062,2007,2,3,0,,Y,6
IDCJAC0009,66062,2007,2,4,0,,Y,0
IDCJAC0009,66062,2007,2,5,0,,Y,1
IDCJAC0009,66062,2007,2,6,0,,Y,2
IDCJAC0009,66062,2007,2,7,0,,Y,3
IDCJAC0009,66062,2007,2,8,1.2,1,Y,4
IDCJAC0009,66062,2007,2,9,0.2,1,Y,5
IDCJAC0009,66062,2007,2,10,0,,Y,6
IDCJAC0009,66062,2007,2,11,0,,Y,0
IDCJAC0009,66062,2007,2,12,32.8,1,Y,1
IDCJAC0009,66062,2007,2,13,22.4,1,Y,2
IDCJAC0009,66062,2007,2,14,0,,Y,3
IDCJAC0009,66062,2007,2,15,0,,Y,4
IDCJAC0009,66062,2007,2,16,0,,Y,5
IDCJAC0009,66062,2007,2,17,0,,Y,6
IDCJAC0009,66062,2007,2,18,0,,Y,0
IDCJAC0009,66062,2007,2,19,0,,Y,1
IDCJAC0009,66062,2007,2,20,0,,Y,2
IDCJAC0009,66062,2007,2,21,0,,Y,3
IDCJAC0009,66062,2007,2,22,0,,Y,4
IDCJAC0009,66062,2007,2,23,1,1,Y,5
IDCJAC0009,66062,2007,2,24,0,,Y,6
IDCJAC0009,66062,2007,2,25,5.2,1,Y,0
IDCJAC0009,66062,2007,2,26,13,1,Y,1
IDCJAC0009,66062,2007,2,27,28.6,1,Y,2
IDCJAC0009,66062,2007,2,28,0.2,1,Y,3
IDCJAC0009,66062,2007,3,1,0.8,1,Y,4
IDCJAC0009,66062,2007,3,2,0,,Y,5
IDCJAC0009,66062,2007,3,3,0,,Y,6
IDCJAC0009,66062,2007,3,4,0,,Y,0
IDCJAC0009,66062,2007,3,5,12,1,Y,1
IDCJAC0009,66062,2007,3,6,4.4,1,Y,2
IDCJAC0009,66062,2007,3,7,1.8,1,Y,3
IDCJAC0009,66062,2007,3,8,1,1,Y,4
IDCJAC0009,66062,2007,3,9,5.2,1,Y,5
IDCJAC0009,66062,2007,3,10,0,,Y,6
IDCJAC0009,66062,2007,3,11,0,,Y,0
IDCJAC0009,66062,2007,3,12,0,,Y,1
IDCJAC0009,66062,2007,3,13,2.8,1,Y,2
IDCJAC0009,66062,2007,3,14,2.2,1,Y,3
IDCJAC0009,66062,2007,3,15,0,,Y,4
IDCJAC0009,66062,2007,3,16,0,,Y,5
IDCJAC0009,66062,2007,3,17,0,,Y,6
IDCJAC0009,66062,2007,3,18,8.2,1,Y,0
IDCJAC0009,66062,2007,3,19,0,,Y,1
IDCJAC0009,66062,2007,3,20,4.4,1,Y,2
IDCJAC0009,66062,2007,3,21,0,,Y,3
IDCJAC0009,66062,2007,3,22,0,,Y,4
IDCJAC0009,66062,2007,3,23,0,,Y,5
IDCJAC0009,66062,2007,3,24,0,,Y,6
IDCJAC0009,66062,2007,3,25,19.8,1,Y,0
IDCJAC0009,66062,2007,3,26,1,1,Y,1
IDCJAC0009,66062,2007,3,27,1.4,1,Y,2
IDCJAC0009,66062,2007,3,28,0,,Y,3
IDCJAC0009,66062,2007,3,29,0,,Y,4
IDCJAC0009,66062,2007,3,30,0.4,1,Y,5
IDCJAC0009,66062,2007,3,31,0,,Y,6
IDCJAC0009,66062,2007,4,1,0.4,1,Y,0
IDCJAC0009,66062,2007,4,2,0,,Y,1
IDCJAC0009,66062,2007,4,3,0,,Y,2
IDCJAC0009,66062,2007,4,4,11,1,Y,3
IDCJAC0009,66062,2007,4,5,0,,Y,4
IDCJAC0009,66062,2007,4,6,1.2,1,Y,5
IDCJAC0009,66062,2007,4,7,24,1,Y,6
IDCJAC0009,66062,2007,4,8,12.6,1,Y,0
IDCJAC0009,66062,2007,4,9,1.6,1,Y,1
IDCJAC0009,66062,2007,4,10,0,,Y,2
IDCJAC0009,66062,2007,4,11,0,,Y,3
IDCJAC0009,66062,2007,4,12,0,,Y,4
IDCJAC0009,66062,2007,4,13,0,,Y,5
IDCJAC0009,66062,2007,4,14,0,,Y,6
IDCJAC0009,66062,2007,4,15,0,,Y,0
IDCJAC0009,66062,2007,4,16,0.6,1,Y,1
IDCJAC0009,66062,2007,4,17,0,,Y,2
IDCJAC0009,66062,2007,4,18,0,,Y,3
IDCJAC0009,66062,2007,4,19,0,,Y,4
IDCJAC0009,66062,2007,4,20,0,,Y,5
IDCJAC0009,66062,2007,4,21,0,,Y,6
IDCJAC0009,66062,2007,4,22,0,,Y,0
IDCJAC0009,66062,2007,4,23,35.6,1,Y,1
IDCJAC0009,66062,2007,4,24,56.4,1,Y,2
IDCJAC0009,66062,2007,4,25,24.2,1,Y,3
IDCJAC0009,66062,2007,4,26,3.4,1,Y,4
IDCJAC0009,66062,2007,4,27,0,,Y,5
IDCJAC0009,66062,2007,4,28,8.6,1,Y,6
IDCJAC0009,66062,2007,4,29,0,,Y,0
IDCJAC0009,66062,2007,4,30,0,,Y,1
IDCJAC0009,66062,2007,5,1,0,,Y,2
IDCJAC0009,66062,2007,5,2,0,,Y,3
IDCJAC0009,66062,2007,5,3,0,,Y,4
IDCJAC0009,66062,2007,5,4,0,,Y,5
IDCJAC0009,66062,2007,5,5,0,,Y,6
IDCJAC0009,66062,2007,5,6,0,,Y,0
IDCJAC0009,66062,2007,5,7,0,,Y,1
IDCJAC0009,66062,2007,5,8,0,,Y,2
IDCJAC0009,66062,2007,5,9,0,,Y,3
IDCJAC0009,66062,2007,5,10,0.8,1,Y,4
IDCJAC0009,66062,2007,5,11,0.2,1,Y,5
IDCJAC0009,66062,2007,5,12,0,,Y,6
